id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
3985	0	8274	58	8273	MOD	skipped 0 overlaps; used 45 overlaps
3986	0	6805	0	6801	MOD	skipped 0 overlaps; used 29 overlaps
3987	0	21133	73	21133	MOD	skipped 0 overlaps; used 61 overlaps
3988	0	16998	0	16973	MOD	skipped 0 overlaps; used 47 overlaps
3989	0	10037	39	10037	MOD	skipped 0 overlaps; used 48 overlaps
3990	0	1322	11	1304	MOD	skipped 0 overlaps; used 30 overlaps
3991	0	4351	46	4335	MOD	skipped 0 overlaps; used 28 overlaps
3992	0	17411	1	17410	MOD	skipped 0 overlaps; used 69 overlaps
3993	0	0	0	0	NOV
3994	0	6515	21	6508	MOD	skipped 0 overlaps; used 40 overlaps
3995	0	0	0	0	NOV
3996	0	11419	16	11403	MOD	skipped 0 overlaps; used 48 overlaps
3997	0	4419	17	4419	MOD	skipped 0 overlaps; used 29 overlaps
3998	0	2250	0	2250	NOC	skipped 0 overlaps; used 21 overlaps
3999	0	14673	0	14672	MOD	skipped 0 overlaps; used 65 overlaps
4000	0	4503	0	4499	MOD	skipped 0 overlaps; used 37 overlaps
4001	0	11141	32	11140	MOD	skipped 0 overlaps; used 42 overlaps
4002	0	21796	22	21796	MOD	skipped 0 overlaps; used 220 overlaps
4003	0	19901	0	19901	NOC	skipped 0 overlaps; used 62 overlaps
4004	0	7696	0	7649	MOD	skipped 0 overlaps; used 32 overlaps
4005	0	20764	15	20752	MOD	skipped 0 overlaps; used 47 overlaps
4006	0	3708	0	3707	MOD	skipped 0 overlaps; used 23 overlaps
4007	0	2357	8	2356	MOD	skipped 0 overlaps; used 20 overlaps
4008	0	2349	0	2337	MOD	skipped 0 overlaps; used 20 overlaps
4009	0	5282	0	5269	MOD	skipped 0 overlaps; used 29 overlaps
4010	0	9865	10	9864	MOD	skipped 0 overlaps; used 44 overlaps
4011	0	11108	8	11108	MOD	skipped 0 overlaps; used 116 overlaps
4012	0	0	0	0	NOV
4013	0	6417	0	6417	NOC	skipped 0 overlaps; used 31 overlaps
4014	0	0	0	0	NOV
4015	0	15963	6	13872	MOD	skipped 0 overlaps; used 239 overlaps
4016	0	2956	34	2952	MOD	skipped 0 overlaps; used 30 overlaps
4017	0	12012	0	12000	MOD	skipped 0 overlaps; used 50 overlaps
4018	0	3188	4	3188	MOD	skipped 0 overlaps; used 29 overlaps
4019	0	20133	1	20131	MOD	skipped 0 overlaps; used 83 overlaps
4020	0	6473	7	6473	MOD	skipped 0 overlaps; used 32 overlaps
4021	0	3644	8	3636	MOD	skipped 0 overlaps; used 35 overlaps
4022	0	4481	21	4481	MOD	skipped 0 overlaps; used 36 overlaps
4023	0	18719	21	18686	MOD	skipped 0 overlaps; used 63 overlaps
4024	0	0	0	0	NOV
4025	0	0	0	0	NOV
4026	0	3213	0	3202	MOD	skipped 0 overlaps; used 38 overlaps
4027	0	3218	0	3218	NOC	skipped 0 overlaps; used 38 overlaps
4028	0	2029	2	2028	MOD	skipped 0 overlaps; used 37 overlaps
4029	0	20578	34	20577	MOD	skipped 0 overlaps; used 63 overlaps
4030	0	0	0	0	NOV
4031	0	10803	27	10781	MOD	skipped 0 overlaps; used 53 overlaps
4032	0	17127	17	17126	MOD	skipped 0 overlaps; used 168 overlaps
4033	0	1425	4	1425	MOD	skipped 0 overlaps; used 18 overlaps
4034	0	2531	0	2515	MOD	skipped 0 overlaps; used 20 overlaps
4035	0	22263	10	22256	MOD	skipped 0 overlaps; used 245 overlaps
4036	0	22420	18	22413	MOD	skipped 0 overlaps; used 73 overlaps
4037	0	11830	91	11822	MOD	skipped 0 overlaps; used 46 overlaps
4038	0	11803	0	11802	MOD	skipped 0 overlaps; used 43 overlaps
4039	0	1490	0	1490	NOC	skipped 0 overlaps; used 27 overlaps
4040	0	1406	19	1405	MOD	skipped 0 overlaps; used 25 overlaps
4041	0	1518	0	1511	MOD	skipped 0 overlaps; used 28 overlaps
4042	0	1505	7	1505	MOD	skipped 0 overlaps; used 27 overlaps
4043	0	1484	0	1484	NOC	skipped 0 overlaps; used 28 overlaps
4044	0	1469	50	1469	MOD	skipped 0 overlaps; used 27 overlaps
4045	0	1511	0	1510	MOD	skipped 0 overlaps; used 27 overlaps
4046	0	2579	18	2579	MOD	skipped 0 overlaps; used 19 overlaps
4047	0	13357	0	9731	MOD	skipped 0 overlaps; used 49 overlaps
4048	0	0	0	0	NOV
4049	0	9328	73	9328	MOD	skipped 0 overlaps; used 239 overlaps
4050	0	10488	0	10488	NOC	skipped 0 overlaps; used 36 overlaps
4051	0	2489	99	2454	MOD	skipped 0 overlaps; used 24 overlaps
4052	0	0	0	0	NOV
4053	0	24822	14	24822	MOD	skipped 0 overlaps; used 68 overlaps
4054	0	6904	33	6885	MOD	skipped 0 overlaps; used 39 overlaps
4055	0	13129	0	13111	MOD	skipped 0 overlaps; used 44 overlaps
4056	0	7233	32	7218	MOD	skipped 0 overlaps; used 37 overlaps
4057	0	16406	0	16382	MOD	skipped 0 overlaps; used 63 overlaps
4058	0	12811	0	12811	NOC	skipped 0 overlaps; used 57 overlaps
4059	0	13509	15	13497	MOD	skipped 0 overlaps; used 55 overlaps
4060	0	4114	9	4085	MOD	skipped 0 overlaps; used 17 overlaps
4061	0	3927	0	3926	MOD	skipped 0 overlaps; used 17 overlaps
4062	0	5748	3	5748	MOD	skipped 0 overlaps; used 266 overlaps
4063	0	10588	0	10587	MOD	skipped 0 overlaps; used 96 overlaps
4064	0	8223	0	8223	NOC	skipped 0 overlaps; used 40 overlaps
4065	0	22200	0	22182	MOD	skipped 0 overlaps; used 63 overlaps
4066	0	15844	80	15844	MOD	skipped 0 overlaps; used 53 overlaps
4067	0	12118	38	12081	MOD	skipped 0 overlaps; used 56 overlaps
4068	0	80	0	80	NOV
4069	0	7015	24	6974	MOD	skipped 0 overlaps; used 36 overlaps
4070	0	14842	0	14799	MOD	skipped 0 overlaps; used 51 overlaps
4071	0	0	0	0	NOV
4072	0	6742	22	6696	MOD	skipped 0 overlaps; used 43 overlaps
4073	0	1351	4	1331	MOD	skipped 0 overlaps; used 122 overlaps
4074	0	36026	40	36025	MOD	skipped 0 overlaps; used 242 overlaps
4075	0	0	0	0	NOV
4076	0	1071	25	1054	MOD	skipped 0 overlaps; used 13 overlaps
4077	0	0	0	0	NOV
4078	0	556	0	556	NOV
4079	0	0	0	0	NOV
4080	0	0	0	0	NOV
4081	0	4283	19	4265	MOD	skipped 0 overlaps; used 25 overlaps
4082	0	3370	42	3369	MOD	skipped 0 overlaps; used 23 overlaps
4083	0	3494	0	3493	MOD	skipped 0 overlaps; used 24 overlaps
4084	0	2432	0	2432	NOC	skipped 0 overlaps; used 28 overlaps
4085	0	8996	235	8972	MOD	skipped 0 overlaps; used 32 overlaps
4086	0	1359	0	1330	MOD	skipped 0 overlaps; used 18 overlaps
4087	0	8347	0	8346	MOD	skipped 0 overlaps; used 37 overlaps
4088	0	11471	12	11470	MOD	skipped 0 overlaps; used 42 overlaps
4089	0	3035	11	3031	MOD	skipped 0 overlaps; used 25 overlaps
4090	0	2912	0	2912	NOC	skipped 0 overlaps; used 25 overlaps
4091	0	3013	13	3012	MOD	skipped 0 overlaps; used 25 overlaps
4092	0	2343	469	2342	MOD	skipped 0 overlaps; used 42 overlaps
4093	0	4745	13	4744	MOD	skipped 0 overlaps; used 30 overlaps
4094	0	0	0	0	NOV
4095	0	15354	0	15353	MOD	skipped 0 overlaps; used 61 overlaps
4096	0	7612	0	7592	MOD	skipped 0 overlaps; used 37 overlaps
4097	0	6477	0	6465	MOD	skipped 0 overlaps; used 29 overlaps
4098	0	7225	0	7225	NOC	skipped 0 overlaps; used 28 overlaps
4099	0	3734	4	3733	MOD	skipped 0 overlaps; used 23 overlaps
4100	0	4280	41	4280	MOD	skipped 0 overlaps; used 33 overlaps
4101	0	11534	21	11534	MOD	skipped 0 overlaps; used 44 overlaps
4102	0	0	0	0	NOV
4103	0	1562	0	1562	NOC	skipped 0 overlaps; used 35 overlaps
4104	0	19097	66	19057	MOD	skipped 0 overlaps; used 71 overlaps
4105	0	3332	5	3332	MOD	skipped 0 overlaps; used 24 overlaps
4106	0	2051	3	2028	MOD	skipped 0 overlaps; used 19 overlaps
4107	0	2025	27	1995	MOD	skipped 0 overlaps; used 24 overlaps
4108	0	15301	2	15244	MOD	skipped 0 overlaps; used 74 overlaps
4109	0	19281	106	19280	MOD	skipped 0 overlaps; used 174 overlaps
4110	0	22479	10	22478	MOD	skipped 0 overlaps; used 69 overlaps
4111	0	17181	7	17181	MOD	skipped 0 overlaps; used 60 overlaps
4112	0	10271	0	10251	MOD	skipped 0 overlaps; used 41 overlaps
4113	0	7909	6	7778	MOD	skipped 0 overlaps; used 46 overlaps
4114	0	0	0	0	NOV
4115	0	9996	0	9995	MOD	skipped 0 overlaps; used 20 overlaps
4116	0	14721	400	14682	MOD	skipped 0 overlaps; used 48 overlaps
4117	0	9665	0	9660	MOD	skipped 0 overlaps; used 44 overlaps
4118	0	0	0	0	NOV
4119	0	6629	0	6627	MOD	skipped 0 overlaps; used 37 overlaps
4120	0	3971	0	3971	NOC	skipped 0 overlaps; used 30 overlaps
4121	0	10652	10	10605	MOD	skipped 0 overlaps; used 40 overlaps
4122	0	2428	0	2414	MOD	skipped 0 overlaps; used 24 overlaps
4123	0	20666	8632	20666	MOD	skipped 0 overlaps; used 81 overlaps
4124	0	0	0	0	NOV
4125	0	6158	77	6157	MOD	skipped 0 overlaps; used 43 overlaps
4126	0	12828	4	12827	MOD	skipped 0 overlaps; used 291 overlaps
4127	0	6930	0	6900	MOD	skipped 0 overlaps; used 169 overlaps
4128	0	0	0	0	NOV
4129	0	10716	9	10712	MOD	skipped 0 overlaps; used 46 overlaps
4130	0	2935	8	2935	MOD	skipped 0 overlaps; used 26 overlaps
4131	0	7720	0	7720	NOC	skipped 0 overlaps; used 42 overlaps
4132	0	18735	27	18719	MOD	skipped 0 overlaps; used 58 overlaps
4133	0	3885	27	3861	MOD	skipped 0 overlaps; used 69 overlaps
4134	0	13261	0	13260	MOD	skipped 0 overlaps; used 57 overlaps
4135	0	9802	15	9801	MOD	skipped 0 overlaps; used 47 overlaps
4136	0	1697	1	1697	MOD	skipped 0 overlaps; used 113 overlaps
4137	0	7973	4	7966	MOD	skipped 0 overlaps; used 34 overlaps
4138	0	3978	2	3977	MOD	skipped 0 overlaps; used 21 overlaps
4139	0	13933	0	13933	NOC	skipped 0 overlaps; used 40 overlaps
4140	0	2133	0	2133	NOC	skipped 0 overlaps; used 22 overlaps
4141	0	20143	22	20131	MOD	skipped 0 overlaps; used 218 overlaps
4142	0	29652	22	29631	MOD	skipped 0 overlaps; used 120 overlaps
4143	0	14945	19	14945	MOD	skipped 0 overlaps; used 62 overlaps
4144	0	12903	0	12903	NOC	skipped 0 overlaps; used 48 overlaps
4145	0	4425	26	4425	MOD	skipped 0 overlaps; used 33 overlaps
4146	0	6333	0	6332	MOD	skipped 0 overlaps; used 43 overlaps
4147	0	0	0	0	NOV
4148	0	1603	0	1603	NOC	skipped 0 overlaps; used 28 overlaps
4149	0	18273	0	18250	MOD	skipped 0 overlaps; used 67 overlaps
4150	0	14327	8	14327	MOD	skipped 0 overlaps; used 43 overlaps
4151	0	12465	0	12465	NOC	skipped 0 overlaps; used 192 overlaps
4152	0	8929	17	8925	MOD	skipped 0 overlaps; used 78 overlaps
4153	0	4658	24	4658	MOD	skipped 0 overlaps; used 29 overlaps
4154	0	4009	0	4008	MOD	skipped 0 overlaps; used 31 overlaps
4155	0	8733	3	8720	MOD	skipped 0 overlaps; used 46 overlaps
4156	0	6245	0	6244	MOD	skipped 0 overlaps; used 39 overlaps
4157	0	3397	11	3375	MOD	skipped 0 overlaps; used 18 overlaps
4158	0	0	0	0	NOV
4159	0	6466	0	6465	MOD	skipped 0 overlaps; used 34 overlaps
4160	0	4037	20	4028	MOD	skipped 0 overlaps; used 21 overlaps
4161	0	12776	11	12770	MOD	skipped 0 overlaps; used 311 overlaps
4162	0	12266	110	12265	MOD	skipped 0 overlaps; used 40 overlaps
4163	0	0	0	0	NOV
4164	0	20852	0	20851	MOD	skipped 0 overlaps; used 72 overlaps
4165	0	0	0	0	NOV
4166	0	17403	11	17403	MOD	skipped 0 overlaps; used 55 overlaps
4167	0	7085	12	7085	MOD	skipped 0 overlaps; used 32 overlaps
4168	0	8686	43	8686	MOD	skipped 0 overlaps; used 48 overlaps
4169	0	3650	2	3637	MOD	skipped 0 overlaps; used 28 overlaps
4170	0	0	0	0	NOV
4171	0	5207	834	5207	MOD	skipped 0 overlaps; used 39 overlaps
4172	0	4447	0	4446	MOD	skipped 0 overlaps; used 38 overlaps
4173	0	4915	15	4884	MOD	skipped 0 overlaps; used 43 overlaps
4174	0	1861	2	1855	MOD	skipped 0 overlaps; used 26 overlaps
4175	0	0	0	0	NOV
4176	0	12136	62	12135	MOD	skipped 0 overlaps; used 57 overlaps
4177	0	5687	0	5671	MOD	skipped 0 overlaps; used 27 overlaps
4178	0	12413	10	12413	MOD	skipped 0 overlaps; used 130 overlaps
4179	0	15678	34	15611	MOD	skipped 0 overlaps; used 74 overlaps
4180	0	3717	0	3706	MOD	skipped 0 overlaps; used 24 overlaps
4181	0	10628	15	10607	MOD	skipped 0 overlaps; used 57 overlaps
4182	0	3927	11	3927	MOD	skipped 0 overlaps; used 35 overlaps
4183	0	10326	19	10308	MOD	skipped 0 overlaps; used 109 overlaps
4184	0	7692	4	7677	MOD	skipped 0 overlaps; used 45 overlaps
4185	0	5852	6	5839	MOD	skipped 0 overlaps; used 27 overlaps
4186	0	9716	42	9715	MOD	skipped 0 overlaps; used 40 overlaps
4187	0	14426	0	14393	MOD	skipped 0 overlaps; used 239 overlaps
4188	0	15292	0	15291	MOD	skipped 0 overlaps; used 51 overlaps
4189	0	0	0	0	NOV
4190	0	7631	15	7630	MOD	skipped 0 overlaps; used 42 overlaps
4191	0	13793	0	13792	MOD	skipped 0 overlaps; used 71 overlaps
4192	0	0	0	0	NOV
4193	0	13066	475	12991	MOD	skipped 0 overlaps; used 40 overlaps
4194	0	5654	11	5631	MOD	skipped 0 overlaps; used 45 overlaps
4195	0	5478	71	5412	MOD	skipped 0 overlaps; used 25 overlaps
4196	0	5409	35	5409	MOD	skipped 0 overlaps; used 24 overlaps
4197	0	15027	11	15009	MOD	skipped 0 overlaps; used 51 overlaps
4198	0	2781	20	2780	MOD	skipped 0 overlaps; used 36 overlaps
4199	0	5047	10	5019	MOD	skipped 0 overlaps; used 23 overlaps
4200	0	5034	42	5034	MOD	skipped 0 overlaps; used 25 overlaps
4201	0	7022	0	7001	MOD	skipped 0 overlaps; used 37 overlaps
4202	0	14077	18	14060	MOD	skipped 0 overlaps; used 50 overlaps
4203	0	2625	0	2625	NOC	skipped 0 overlaps; used 32 overlaps
4204	0	16037	16	16030	MOD	skipped 0 overlaps; used 51 overlaps
4205	0	3188	0	3188	NOC	skipped 0 overlaps; used 29 overlaps
4206	0	7767	5	7733	MOD	skipped 0 overlaps; used 37 overlaps
4207	0	9523	18	9509	MOD	skipped 0 overlaps; used 31 overlaps
4208	0	11844	42	11823	MOD	skipped 0 overlaps; used 56 overlaps
4209	0	6431	61	6347	MOD	skipped 0 overlaps; used 26 overlaps
4210	0	3733	19	3733	MOD	skipped 0 overlaps; used 23 overlaps
4211	0	3822	31	3822	MOD	skipped 0 overlaps; used 25 overlaps
4212	0	6002	17	5998	MOD	skipped 0 overlaps; used 26 overlaps
4213	0	6970	143	6966	MOD	skipped 0 overlaps; used 40 overlaps
4214	0	7573	0	7565	MOD	skipped 0 overlaps; used 45 overlaps
4215	0	7825	0	7820	MOD	skipped 0 overlaps; used 36 overlaps
4216	0	18441	0	18440	MOD	skipped 0 overlaps; used 55 overlaps
4217	0	15686	43	15671	MOD	skipped 0 overlaps; used 52 overlaps
4218	0	12849	0	12820	MOD	skipped 0 overlaps; used 97 overlaps
4219	0	0	0	0	NOV
4220	0	6741	83	6740	MOD	skipped 0 overlaps; used 34 overlaps
4221	0	10748	0	10747	MOD	skipped 0 overlaps; used 54 overlaps
4222	0	15659	93	15622	MOD	skipped 0 overlaps; used 61 overlaps
4223	0	10849	18	10824	MOD	skipped 0 overlaps; used 36 overlaps
4224	0	18745	85	18745	MOD	skipped 0 overlaps; used 215 overlaps
4225	0	11960	0	11955	MOD	skipped 0 overlaps; used 47 overlaps
4226	0	3073	532	3073	MOD	skipped 0 overlaps; used 27 overlaps
4227	0	2535	3	2535	MOD	skipped 0 overlaps; used 27 overlaps
4228	0	2493	0	2445	MOD	skipped 0 overlaps; used 27 overlaps
4229	0	0	0	0	NOV
4230	0	1128	53	1128	MOD	skipped 0 overlaps; used 15 overlaps
4231	0	5411	14	5401	MOD	skipped 0 overlaps; used 24 overlaps
4232	0	7061	47	7055	MOD	skipped 0 overlaps; used 40 overlaps
4233	0	0	0	0	NOV
4234	0	2706	16	2692	MOD	skipped 0 overlaps; used 32 overlaps
4235	0	0	0	0	NOV
4236	0	1714	0	1708	MOD	skipped 0 overlaps; used 33 overlaps
4237	0	1696	7	1696	MOD	skipped 0 overlaps; used 33 overlaps
4238	0	1707	0	1707	NOC	skipped 0 overlaps; used 33 overlaps
4239	0	1717	1	1717	MOD	skipped 0 overlaps; used 33 overlaps
4240	0	1691	0	1691	NOC	skipped 0 overlaps; used 33 overlaps
4241	0	27048	26	27029	MOD	skipped 0 overlaps; used 80 overlaps
4242	0	9716	69	9686	MOD	skipped 0 overlaps; used 35 overlaps
4243	0	16535	8	16534	MOD	skipped 0 overlaps; used 72 overlaps
4244	0	8313	0	8312	MOD	skipped 0 overlaps; used 51 overlaps
4245	0	8486	5	8413	MOD	skipped 0 overlaps; used 43 overlaps
4246	0	4386	1	4385	MOD	skipped 0 overlaps; used 28 overlaps
4247	0	23163	0	23162	MOD	skipped 0 overlaps; used 156 overlaps
4248	0	0	0	0	NOV
4249	0	2677	0	2677	NOC	skipped 0 overlaps; used 29 overlaps
4250	0	3344	0	3343	MOD	skipped 0 overlaps; used 30 overlaps
4251	0	8582	0	8582	NOC	skipped 0 overlaps; used 41 overlaps
4252	0	5429	0	5402	MOD	skipped 0 overlaps; used 181 overlaps
4253	0	1196	52	1196	MOD	skipped 0 overlaps; used 32 overlaps
4254	0	0	0	0	NOV
4255	0	2336	0	2334	MOD	skipped 0 overlaps; used 19 overlaps
4256	0	1140	0	1114	MOD	skipped 0 overlaps; used 23 overlaps
4257	0	15393	0	15380	MOD	skipped 0 overlaps; used 84 overlaps
4258	0	15675	1	15675	MOD	skipped 0 overlaps; used 42 overlaps
4259	0	2426	0	2426	NOC	skipped 0 overlaps; used 24 overlaps
4260	0	2459	0	2459	NOC	skipped 0 overlaps; used 24 overlaps
4261	0	2411	3	2411	MOD	skipped 0 overlaps; used 23 overlaps
4262	0	919	0	919	DEL	skipped 0 overlaps; used 18 overlaps
4263	0	1080	0	1075	MOD	skipped 0 overlaps; used 26 overlaps
4264	0	1133	0	1133	NOC	skipped 0 overlaps; used 26 overlaps
4265	0	16849	0	16849	NOC	skipped 0 overlaps; used 327 overlaps
4266	0	4105	0	4094	MOD	skipped 0 overlaps; used 31 overlaps
4267	0	0	0	0	NOV
4268	0	0	0	0	NOV
4269	0	1095	18	1094	MOD	skipped 0 overlaps; used 23 overlaps
4270	0	6999	80	6999	MOD	skipped 0 overlaps; used 27 overlaps
4271	0	4807	0	4807	NOC	skipped 0 overlaps; used 35 overlaps
4272	0	17292	16	17292	MOD	skipped 0 overlaps; used 61 overlaps
4273	0	0	0	0	NOV
4274	0	13495	0	13455	MOD	skipped 0 overlaps; used 276 overlaps
4275	0	11583	0	11583	NOC	skipped 0 overlaps; used 107 overlaps
4276	0	2642	12	2642	MOD	skipped 0 overlaps; used 24 overlaps
4277	0	0	0	0	NOV
4278	0	0	0	0	NOV
4279	0	2519	0	2517	MOD	skipped 0 overlaps; used 242 overlaps
4280	0	2546	3	2546	MOD	skipped 0 overlaps; used 258 overlaps
4281	0	2423	0	2297	MOD	skipped 0 overlaps; used 249 overlaps
4282	0	0	0	0	NOV
4283	0	0	0	0	NOV
4284	0	2387	11	2377	MOD	skipped 0 overlaps; used 32 overlaps
4285	0	2301	11	2295	MOD	skipped 0 overlaps; used 35 overlaps
4286	0	2140	0	2113	MOD	skipped 0 overlaps; used 32 overlaps
4287	0	2484	10	2483	MOD	skipped 0 overlaps; used 36 overlaps
4288	0	2462	0	2461	MOD	skipped 0 overlaps; used 36 overlaps
4289	0	4700	301	4699	MOD	skipped 0 overlaps; used 40 overlaps
4290	0	9374	0	9350	MOD	skipped 0 overlaps; used 50 overlaps
4291	0	3591	0	3565	MOD	skipped 0 overlaps; used 25 overlaps
4292	0	15146	0	15146	NOC	skipped 0 overlaps; used 48 overlaps
4293	0	23643	30	23642	MOD	skipped 0 overlaps; used 66 overlaps
4294	0	7781	339	7780	MOD	skipped 0 overlaps; used 33 overlaps
4295	0	8942	0	8942	NOC	skipped 0 overlaps; used 45 overlaps
4296	0	4852	177	4842	MOD	skipped 0 overlaps; used 25 overlaps
4297	0	8008	0	8008	NOC	skipped 0 overlaps; used 45 overlaps
4298	0	15301	2	15270	MOD	skipped 0 overlaps; used 49 overlaps
4299	0	1555	0	1525	MOD	skipped 0 overlaps; used 23 overlaps
4300	0	3407	19	3384	MOD	skipped 0 overlaps; used 30 overlaps
4301	0	6269	0	6268	MOD	skipped 0 overlaps; used 36 overlaps
4302	0	0	0	0	NOV
4303	0	7013	0	7013	NOC	skipped 0 overlaps; used 35 overlaps
4304	0	6318	4	6316	MOD	skipped 0 overlaps; used 36 overlaps
4305	0	0	0	0	NOV
4306	0	1358	0	1358	NOV
4307	0	1947	0	1941	MOD	skipped 0 overlaps; used 26 overlaps
4308	0	1007	0	1007	NOC	skipped 0 overlaps; used 23 overlaps
4309	0	2200	0	2092	MOD	skipped 0 overlaps; used 26 overlaps
4310	0	12664	0	12655	MOD	skipped 0 overlaps; used 44 overlaps
4311	0	6378	0	6368	MOD	skipped 0 overlaps; used 35 overlaps
4312	0	12300	22	12299	MOD	skipped 0 overlaps; used 51 overlaps
4313	0	21425	42	21421	MOD	skipped 0 overlaps; used 217 overlaps
4314	0	10194	44	10193	MOD	skipped 0 overlaps; used 41 overlaps
4315	0	19575	43	19551	MOD	skipped 0 overlaps; used 79 overlaps
4316	0	2790	38	2787	MOD	skipped 0 overlaps; used 16 overlaps
4317	0	5548	20	5537	MOD	skipped 0 overlaps; used 27 overlaps
4318	0	21863	0	21863	NOC	skipped 0 overlaps; used 311 overlaps
4319	0	6845	29	6845	MOD	skipped 0 overlaps; used 27 overlaps
4320	0	11076	13	11058	MOD	skipped 0 overlaps; used 47 overlaps
4321	0	2357	39	2322	MOD	skipped 0 overlaps; used 30 overlaps
4322	0	2462	0	2462	NOC	skipped 0 overlaps; used 32 overlaps
4323	0	2439	0	2439	NOC	skipped 0 overlaps; used 32 overlaps
4324	0	2449	0	2446	MOD	skipped 0 overlaps; used 32 overlaps
4325	0	1465	0	1465	NOC	skipped 0 overlaps; used 25 overlaps
4326	0	0	0	0	NOV
4327	0	21856	48	21803	MOD	skipped 0 overlaps; used 70 overlaps
4328	0	0	0	0	NOV
4329	0	21137	0	21136	MOD	skipped 0 overlaps; used 65 overlaps
4330	0	7607	0	7607	NOC	skipped 0 overlaps; used 34 overlaps
4331	0	7057	8	7056	MOD	skipped 0 overlaps; used 33 overlaps
4332	0	601	36	601	DEL	skipped 0 overlaps; used 2 overlaps
4333	0	8677	0	8677	NOC	skipped 0 overlaps; used 34 overlaps
4334	0	0	0	0	NOV
4335	0	8851	0	8851	NOC	skipped 0 overlaps; used 317 overlaps
4336	0	0	0	0	NOV
4337	0	4235	18	4235	MOD	skipped 0 overlaps; used 25 overlaps
4338	0	8509	0	8508	MOD	skipped 0 overlaps; used 32 overlaps
4339	0	18995	20	18973	MOD	skipped 0 overlaps; used 215 overlaps
4340	0	14076	0	14076	NOC	skipped 0 overlaps; used 46 overlaps
4341	0	4742	2	4742	MOD	skipped 0 overlaps; used 23 overlaps
4342	0	16685	0	16670	MOD	skipped 0 overlaps; used 284 overlaps
4343	0	16360	0	16348	MOD	skipped 0 overlaps; used 212 overlaps
4344	0	12668	11	12667	MOD	skipped 0 overlaps; used 48 overlaps
4345	0	17172	17	17139	MOD	skipped 0 overlaps; used 75 overlaps
4346	0	8177	0	8174	MOD	skipped 0 overlaps; used 39 overlaps
4347	0	2046	0	2009	MOD	skipped 0 overlaps; used 23 overlaps
4348	0	10595	14	10595	MOD	skipped 0 overlaps; used 38 overlaps
4349	0	4400	0	4399	MOD	skipped 0 overlaps; used 24 overlaps
4350	0	0	0	0	NOV
4351	0	3695	19	3695	MOD	skipped 0 overlaps; used 20 overlaps
4352	0	2476	23	2456	MOD	skipped 0 overlaps; used 13 overlaps
4353	0	9943	12	9886	MOD	skipped 0 overlaps; used 43 overlaps
4354	0	4495	22	4494	MOD	skipped 0 overlaps; used 103 overlaps
4355	0	4379	124	4379	MOD	skipped 0 overlaps; used 15 overlaps
4356	0	10074	0	10066	MOD	skipped 0 overlaps; used 49 overlaps
4357	0	9609	10	9606	MOD	skipped 0 overlaps; used 48 overlaps
4358	0	7927	12	7902	MOD	skipped 0 overlaps; used 39 overlaps
4359	0	25667	39	25625	MOD	skipped 0 overlaps; used 91 overlaps
4360	0	12865	20	12857	MOD	skipped 0 overlaps; used 45 overlaps
4361	0	16806	0	16806	NOC	skipped 0 overlaps; used 214 overlaps
4362	0	23357	16	23318	MOD	skipped 0 overlaps; used 93 overlaps
4363	0	5117	122	5117	MOD	skipped 0 overlaps; used 27 overlaps
4364	0	19599	0	19598	MOD	skipped 0 overlaps; used 54 overlaps
4365	0	5653	23	5653	MOD	skipped 0 overlaps; used 31 overlaps
4366	0	0	0	0	NOV
4367	0	1104	4	1104	MOD	skipped 0 overlaps; used 23 overlaps
4368	0	0	0	0	NOV
4369	0	2136	0	2136	NOC	skipped 0 overlaps; used 22 overlaps
4370	0	2985	0	2984	MOD	skipped 0 overlaps; used 25 overlaps
4371	0	0	0	0	NOV
4372	0	6123	0	6123	NOC	skipped 0 overlaps; used 37 overlaps
4373	0	15983	31	15983	MOD	skipped 0 overlaps; used 77 overlaps
4374	0	7475	294	7453	MOD	skipped 0 overlaps; used 48 overlaps
4375	0	5932	0	5908	MOD	skipped 0 overlaps; used 41 overlaps
4376	0	11242	39	11234	MOD	skipped 0 overlaps; used 54 overlaps
4377	0	10312	1865	10292	MOD	skipped 0 overlaps; used 41 overlaps
4378	0	2618	6	2618	MOD	skipped 0 overlaps; used 22 overlaps
4379	0	10427	39	10400	MOD	skipped 0 overlaps; used 36 overlaps
4380	0	10769	0	10768	MOD	skipped 0 overlaps; used 43 overlaps
4381	0	4937	8	4937	MOD	skipped 0 overlaps; used 33 overlaps
4382	0	12301	0	12300	MOD	skipped 0 overlaps; used 54 overlaps
4383	0	20178	74	20172	MOD	skipped 0 overlaps; used 69 overlaps
4384	0	2571	5	2554	MOD	skipped 0 overlaps; used 23 overlaps
4385	0	1989	3	1989	MOD	skipped 0 overlaps; used 33 overlaps
